area_code,area_name,period,indicator,measure,unit,value
E06000007,Warrington,2022,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,7.36
E06000055,Bedford,2023,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,9.69
E06000055,Bedford,2023,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,8.80
E08000002,Bury,2023,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,7.30
E08000002,Bury,2023,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,6.79
E06000050,Cheshire West and Chester,2023,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,7.41
E06000050,Cheshire West and Chester,2023,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,6.95
E06000015,Derby,2023,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,5.01
E06000015,Derby,2023,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,5.99
E92000001,England,2023,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,8.26
E92000001,England,2023,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,8.26
E06000006,Halton,2023,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,4.56
E06000006,Halton,2023,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,4.95
E06000042,Milton Keynes,2023,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,8.33
E06000042,Milton Keynes,2023,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,8.92
E06000061,North Northamptonshire,2023,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,8.22
E06000061,North Northamptonshire,2023,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,7.94
E06000031,Peterborough,2023,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,7.03
E06000031,Peterborough,2023,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,7.13
E08000029,Solihull,2023,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,9.44
E08000029,Solihull,2023,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,8.47
E06000025,South Gloucestershire,2023,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,8.20
E06000025,South Gloucestershire,2023,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,9.12
E08000007,Stockport,2023,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,8.66
